1.0,-0.027831460223,-0.000118541135535,-0.27852424402,-0.0205832820176,0.0,-0.00861998941909,0.0,-0.00320642928592,0.0,0.0,0.0,0.0,0.0,0.0,-0.00411198995315,-0.0187972927371,-0.00691953433249,-0.0115957416876,-0.00338016377866,-0.0275287097985,-0.00930305903804,0.0,-0.0186335822775,-0.0175356804729,-0.0273790434867,-0.00833954805296,-0.00195447801724,-0.00422480565786,-0.0012781786178,-0.0123449524423,0.0,0.0,-0.00537512108104,-0.0173700245907,0.0,-0.0301904192545,0.0,-0.00700137113923,0.0,-0.0209988909621,-0.0291427285627,-0.00716535994304,-0.145600272455,0.0,0.0,-0.0329994459086,0.0,-0.00397592954207,-0.0065868142402,-0.00427398251607,-0.0870392401819,-0.00236152251774,-0.0186984366213,-0.0329228336508,-0.00724672930461,-0.0159749239224,-0.00172419006432,0.0,0.0,-0.00291468347412,-0.0798336262108,-0.0110273251662,0.0,-0.0030017453964,-0.010671945777,-0.00645453351593,-0.0169167272699,-0.00175517143373,-0.0426527436597,-0.00291308624967,-0.000117367177401,-0.000127287576285,0.0,-0.000844301501582
-0.027831460223,1.0,0.0,-0.00354338084999,0.0,-0.0274295110673,0.0,0.0,0.0,0.0,0.0,-0.0112200987912,-0.028668379136,0.0,-0.011369144275,-0.0225325115599,0.0,-0.0171791833834,0.0,-0.0135700624769,-0.0202750750334,0.0,0.0,0.0,-0.0295266113381,-0.042116273783,-0.0163635070766,0.0,0.0,0.0,0.0,-0.00503556091517,-0.00373516545526,-0.0064999780437,-8.21992387244e-05,0.0,-0.00549092816659,-0.0300463617666,-0.0222479241575,-0.000735994311686,-0.0226290426822,-0.0077738029069,-0.0158050883904,-0.000378942120641,-0.0215574428866,0.0,0.0,0.0,0.0,0.0,0.0,-0.000128929441519,-0.00228842264534,0.0,-0.0221035409773,-0.000118023698201,-0.00794190263891,-0.00684247706346,0.0,-0.0277651365869,-0.00538783689654,0.0,-0.0272387706424,0.0,-0.00559920713384,-9.36045299099e-05,-0.00756875655567,-0.00376178430344,-0.0177230479054,-0.0220041482823,0.0,-0.0227159687541,0.0,0.0,0.0
-0.000118541135535,0.0,1.0,0.0,-0.0105404663668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000166891280941,0.0,0.0,0.0,-0.000193785125485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00272242503738,0.0,-0.00420722889146,-0.0027768749425,-0.0386868600347,-0.0499948602582,-0.00269662067408,0.0,-0.0550726413216,0.0,0.0,0.0,0.0,-0.000266222866438,0.0,0.0,-0.0425163863355,-0.0027376395804,0.0,0.0,0.0,-0.0141736184987,-0.0282766847003,-0.00736285203727,-0.00924717598446,-0.00245926510973,-0.0223636375805,-0.00685032956074,0.0,-0.00836999964899,0.0,-0.0510980441012,0.0,-0.00310141139535,0.0,0.0,0.0,0.0,-0.000252769995572,-0.0328503771375,-0.111115438687,-0.0156822974848,-0.0368930500026,0.0,0.0,-0.00571523289976,-0.000129330566466,0.0,0.0,0.0
-0.27852424402,-0.00354338084999,0.0,1.0,-0.0355703828525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00635249582667,-0.00199308267707,0.0,-0.0174586643412,-0.0195420725452,-0.00248031210168,0.0,-0.0111238151667,-0.00372883912513,0.0,-0.0226151647255,-0.00852353832974,-0.0138402672029,-0.0235398999647,0.0,-0.00164875528645,0.0,-0.0138457594807,-0.0196070847456,0.0,-0.0133634373442,-0.0197747990915,0.0,-0.00357060707082,0.0,-0.00621666904884,0.0,-0.00539858536258,-0.00791318072337,0.0,-0.146990613578,0.0,0.0,0.0,-6.78549108295e-05,-0.000100267332975,-0.0183703571022,-0.00173775314356,-0.00827304624287,-0.00156490286044,-0.0253537041398,-0.0112382931735,0.0,-0.00311205010887,0.0,-0.0324512824194,0.0,-0.0132194484835,0.0,-3.46072011945e-05,-0.00264185642375,-0.00943353452742,-0.00934979257126,-0.00010880399316,0.0,-0.00474771179147,-0.00727844132471,-0.00367038544753,-0.0210763902752,0.0,0.0,0.0
-0.0205832820176,0.0,-0.0105404663668,-0.0355703828525,1.0,0.0,-0.0140037620852,-0.0061442762967,0.0,-0.00567145995157,0.0,-0.00356398077578,0.0,0.0,-0.00767608770639,0.0,-0.0138359984037,-0.0153544627595,0.0,-0.00225693837675,-0.0588065824371,-0.00377565377822,-0.0124911379305,-0.0361271295113,-0.0133214280426,-0.00182271144305,-0.0264047712163,0.0,-0.0185185583969,-0.00345901540186,-0.105369588366,-0.00844798653293,0.0,-0.0244787977108,-0.00885865811736,-0.023820673312,-0.00370631979574,-0.0327253369302,-0.0152568453214,0.0,0.0,-6.75937601327e-05,0.0,-3.88632562804e-05,-0.0343717069154,0.0,-0.00900984765879,-0.0134046693667,-0.0214644771152,-0.0141160506775,0.0,-0.00804465848805,-0.0163960593532,-0.000229012622283,-0.00999167247642,-0.000216362292621,-0.0480905645501,-0.0175032600627,0.0,0.0,-0.0130691785758,-0.00560649223985,-0.00626017445801,-0.0225494500023,-0.0368107131269,-0.0150849199985,-0.0078944674563,-0.0140675196748,-0.0253251114226,-0.00900246060613,-0.0374864342594,-0.000149086858615,-0.00933750203091,0.0,0.0
0.0,-0.0274295110673,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.214938844937,0.0,0.0,-0.154378839199,0.0,-0.0166931917578,-0.00305648757686,0.0,0.0,-0.000123996582577,0.0,0.0,0.0,-0.00254621506989,-0.0345516563864,0.0,0.0,0.0,0.0,0.0,-0.101226061331,-0.00284602755043,0.0,0.0,0.0,-0.00607975491608,0.0,-0.0876013977046,0.0,-0.0106545530423,0.0,0.0,-0.00334102039499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0086794578529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0048323780577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.00861998941909,0.0,0.0,0.0,-0.0140037620852,0.0,1.0,-0.000116298963057,0.0,0.0,-0.00498522703001,0.0,0.0,0.0,-0.00204996630314,0.0,-0.00217312158213,0.0,-0.0137840396604,-0.00487565163511,-0.0667718081224,-0.00214358239032,-0.00715241273244,-0.00239486800667,-0.0275314969645,0.0,-0.00328311759423,0.0,-0.0331522132871,-0.0211887070991,0.0,0.0,0.0,-0.0080218215442,0.0,0.0,-0.0605191638498,0.0,0.0,0.0,-0.00579193677493,0.0,-0.0155617426949,0.0,-0.0400324331208,0.0,-0.00773359575852,0.0,0.0,-0.00232203295209,-0.0120332505424,-0.0140161894091,-0.0156574331088,0.0,-0.0130832353759,-6.72933735822e-05,-0.000189168512824,-0.0687795960891,-0.00238806165895,0.0,-0.000126307297133,-0.0126536734347,-0.000138050525008,0.0,-0.00651341456283,0.0,-0.00297618289708,0.0,-0.0449406216036,-0.161110712279,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0061442762967,0.0,-0.000116298963057,1.0,0.0,0.0,-0.000284457547056,-0.00262907052224,0.0,-0.0140578414414,-0.00264318209668,-0.00210487466929,-0.0228499643133,-0.00276545322788,0.0,-0.0111777581313,-0.0401782447848,-0.010376930517,-0.00251463966263,-0.00265312177309,-0.0187974420781,-0.0269954294138,-0.00378658215669,0.0,-0.0186510847773,0.0,-0.000234612278577,-0.0544114715662,0.0,-0.0178873190495,0.0,0.0,0.0,-0.0312543226802,0.0,0.0,-0.0361027322535,0.0,0.0,-0.024098958878,-0.0059821149099,0.0,-0.0177021304668,0.0,-0.00368322844855,0.0,-0.0160177736439,-0.00527984820061,-0.0060793490564,-0.0309877928344,-0.0112320361955,-0.000353898483476,0.0,-0.0313111708395,-0.029012394093,0.0,-0.0199886534746,-0.00696413338655,-0.0290923824832,-0.0109133380679,0.0,-0.0322577712378,-0.0140866760274,-0.00626221707245,-0.0228491371249,0.0,-0.000289472973989,-0.0100728164219,0.0,0.0,0.0
-0.00320642928592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0766148251151,-0.0188022379176,0.0,-0.0318421805704,-0.0137142368872,-0.00179280542793,0.0,-0.00616087589743,-0.00579954482105,-0.00964330482024,-0.0216528958259,0.0,0.0,0.0,-0.0108447497957,-0.0339342521747,-0.00582059720252,0.0,0.0,-0.0113531723503,-0.0384759834245,-0.02287202611,-0.0137430596867,0.0,-0.005633103431,-0.0248427619003,-0.0180069272572,0.0,-0.0161968752158,-0.019675811607,-0.0327084791859,-0.011528452009,-0.00600926319274,0.0,0.0,-0.0231910207826,-0.0232441726609,0.0,-0.0176526053947,-0.0412413987276,-0.0365666951483,-0.0723099289621,-0.00827795838185,-0.0410125630481,0.0,-0.0338570180764,0.0,-0.0518368049853,0.0,-0.0653081581728,-0.0217034392151,-0.0249719799729,-0.00228987338531,0.0,-0.00309654836692,-0.0183239000849,0.0,0.0,-0.00749023912995,-0.0200113540787,-0.00437284190431,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.00567145995157,0.0,0.0,0.0,0.0,1.0,-0.0298042494234,0.0,0.0,-0.0253373953401,0.0,0.0,-0.000125213851032,-0.000114833772619,-0.00018060820658,0.0,-0.00436165606872,0.0,-0.000110012760187,-6.7241248316e-05,-0.00280766734049,-0.00464672585579,-0.00713825317862,-0.0144705556989,-0.00658755539311,0.0,0.0,-0.054748771557,0.0,-0.00562255384755,-0.080744028538,0.0,0.0,0.0,-0.022685765348,0.0,-0.0327102816941,0.0,-0.00692087085548,0.0,0.0,0.0,0.0,0.0,-0.000176687561551,-0.00558130966573,-0.0417790956831,-0.0310663874815,0.0,0.0,-0.015131003548,-0.0272247359679,-0.0528721941,-0.0656541304691,-0.000150090568389,0.0,-0.00237133166642,0.0,-0.0126105353552,0.0,-0.00245177535839,-0.0094501501342,-0.0105177909045,-0.00315828011944,-0.0115917927888,-0.00463743233878,-0.0295428799383,-0.0691514564459,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.00498522703001,-0.000284457547056,0.0,-0.0298042494234,1.0,-0.00166429777564,0.0,-0.000689953904369,0.0,0.0,-0.0517045187564,-0.00435750784439,-0.00228573622889,0.0,-0.0343425670588,-0.0161849853833,-0.0254210113421,-0.00612239946649,0.0,-0.0533156496686,0.0,-0.0263762947521,-0.166110693998,-0.0140591285716,-0.00437916377292,-0.0110799650215,0.0,-5.23218807666e-05,-0.0369035757855,0.0,-0.00176576022071,-0.000192986424948,-0.0257623275643,0.0,-0.0180057786604,0.0,-0.00947937382467,0.0,0.0,0.0,-0.0277930826007,-0.00992032572277,0.0,-0.00354769800434,-0.0271662128117,-0.00736792514241,-0.032933079502,-0.0293846841114,-0.0256317406373,-0.00649231768718,-0.0151916673997,-0.00427473019069,-0.0137081446969,0.0,-0.00333946289514,-0.00482023396353,-0.0386540362322,-0.0103724889132,0.0,-0.00726669250978,-0.00940268066862,-0.00466322175006,-0.0126150477239,-0.0155668993851,-0.00664176799919,-0.0260801220322,0.0,0.0,0.0
